CustomerID,Recency,Frequency,Monetary
17251,363,3,713.03
17252,117,2,294.31
17253,18,1,113.01
17254,5,3,425.38
17255,41,4,661.86
17256,107,4,206.43
17257,437,1,68.35
17258,397,2,417.3
17259,148,6,1232.29
17260,411,1,81.0
17261,510,1,201.69
17262,52,5,531.31
17263,208,1,63.440000000000005
17264,424,1,214.38
17265,139,2,497.21
17266,2,5,367.52
17267,127,2,209.35
17268,150,4,246.2
17269,386,1,433.91
17270,469,2,327.45
17271,736,1,165.95
17272,46,3,1868.67
17273,424,1,141.12
17274,35,2,500.91
17275,383,1,73.45
17276,402,1,374.39
17277,228,2,958.0500000000001
17278,241,2,231.29
17279,58,1,25.43
17280,438,1,118.85999999999999
17281,374,1,70.80000000000001
17282,174,4,802.96
17283,379,1,107.21000000000001
17284,60,7,2316.41
17285,628,2,240.29
17286,22,3,274.68
17287,26,21,2706.45
17288,9,10,1577.2
17289,32,9,1743.43
17290,4,7,929.85
17292,472,2,111.88
17293,8,16,2614.96
17294,669,2,296.16
17295,29,3,400.12
17296,730,1,190.83
17297,17,1,91.83
17298,101,5,537.1
17299,12,6,868.87
17300,391,2,206.49
17301,21,2,283.99
17302,15,5,1044.48
17303,361,1,192.24
17304,534,1,50.5
17305,649,1,63.5
17306,11,3,109.92
17307,395,7,820.0500000000001
17309,95,3,262.24
17311,78,6,1630.85
17312,155,2,96.35000000000001
17313,31,1,210.60000000000002
17314,25,17,3743.7200000000003
17315,2,41,6992.1900000000005
17316,420,1,124.45
17318,725,1,139.43
17319,669,1,29.1
17320,100,6,1797.0900000000001
17321,68,5,1159.89
17322,376,5,854.78
17323,15,12,1551.04
17324,18,11,1046.7
17325,280,3,447.46
17326,408,2,242.61
17327,410,2,106.25
17328,673,1,29.700000000000003
17329,14,5,931.9
17330,23,2,273.9
17332,528,5,617.16
17333,86,1,479.13
17334,302,3,453.90000000000003
17335,384,2,258.24
17337,151,4,1626.86
17338,17,17,10719.01
17339,94,3,258.20000000000005
17340,30,18,14270.6
17341,157,5,933.82
17342,380,4,678.1500000000001
17343,355,6,1017.64
17344,46,2,419.61
17345,15,10,1109.3
17346,4,26,4251.06
17348,15,9,1998.84
17349,179,4,413.78
17350,8,7,1410.031
17351,36,12,1538.48
17352,696,1,36.25
17354,51,3,415.36
17355,386,1,153.09
17356,312,5,787.7099999999999
17357,24,2,331.04
17358,303,5,750.21
17359,11,2,190.05
17360,17,6,962.8100000000001
17361,49,5,814.44
17362,239,7,874.34
17363,395,3,407.76
17364,1,27,9246.36
17365,13,14,6565.09
17366,432,2,774.62
17367,238,1,148.60999999999999
17368,23,12,1038.64
17370,73,4,398.21999999999997
17371,17,6,425.12
17372,41,27,3514.54
17373,40,7,1143.65
17374,219,3,213.21
17375,199,4,577.61
17376,71,4,395.64
17377,24,77,14877.380000000001
17379,11,1,342.16
17380,434,3,585.0
17381,152,5,632.31
17382,65,5,371.40000000000003
17383,4,2,194.64000000000001
17384,19,3,293.35
17385,15,1,246.16
17386,8,4,281.05
17387,20,2,591.82
17388,78,6,386.28
17389,1,45,5464.0
17390,421,1,149.3
17392,307,3,474.22
17393,411,2,209.73
17394,219,1,38.4
17395,508,1,52.5
17396,149,5,723.75
17397,22,3,897.63
17398,115,3,378.78000000000003
17400,126,8,3710.48
17401,541,1,90.45
17402,5,18,1349.32
17403,36,2,314.42
17404,26,14,1918.88
17405,1,3,754.26
17406,333,9,2634.58
17407,412,1,419.4
17408,514,1,101.25
17409,185,10,1565.65
17410,16,5,900.27
17411,12,5,1263.7
17412,3,16,3376.72
17413,405,1,131.1
17414,185,3,84.0
17415,80,1,138.44
17416,30,21,11462.53
17417,549,1,156.23000000000002
17418,42,3,516.04
17419,11,18,5091.1
17420,50,6,823.9300000000001
17421,386,3,1019.35
17422,16,11,3023.76
17423,46,3,629.59
17425,61,1,655.97
17426,8,13,6396.74
17427,72,1,100.8
17428,1,40,12936.03
17429,128,5,1190.41
17430,33,4,581.66
17431,313,1,357.4
17432,18,9,1555.29
17433,88,2,505.21000000000004
17434,2,7,2021.72
17435,411,1,215.85000000000002
17436,2,5,486.35999999999996
17437,530,1,310.44
17438,254,4,909.9100000000001
17439,656,1,116.7
17440,248,2,22.62
17441,732,1,280.75
17442,37,14,4173.16
17444,152,2,1789.94
17446,177,2,120.9
17447,40,2,541.53
17448,529,41,13849.7
17449,2,13,4214.46
17450,11,11,3554.16
17451,1,7,1638.8
17453,18,2,457.46999999999997
17454,192,10,1328.64
17455,204,1,111.8
17456,365,2,832.87
17457,127,12,1643.46
17458,15,2,504.98
17459,43,2,551.99
17460,94,15,1795.1200000000001
17461,23,3,612.01
17462,60,2,612.44
17463,16,7,2229.46
17464,158,3,741.48
17465,426,7,2266.48
17466,10,2,531.88
17467,395,1,42.900000000000006
17468,10,3,194.8
17469,16,17,4378.62
17470,45,11,1861.53
17471,475,1,321.65000000000003
17472,191,4,863.95
17473,409,2,557.2
17474,600,1,162.0
17475,79,1,194.37
17476,396,2,274.81
17477,613,2,527.5
17478,408,2,1072.4
17479,633,1,389.26000000000005
17480,78,2,882.23
17481,4,4,1091.96
17482,487,2,628.59
17483,65,4,495.58000000000004
17484,576,2,123.47
17486,261,1,376.97
17487,728,1,140.60000000000002
17488,641,1,336.5
17489,59,2,361.52
17490,1,9,1756.61
17491,1,17,3424.09
17492,248,3,870.22
17493,385,1,100.91000000000001
17494,502,1,34.8
17495,8,3,638.72
17496,359,4,1211.5900000000001
17497,390,2,153.0
17498,76,1,235.74
17499,290,2,813.56
17501,221,2,259.35
17502,9,4,633.36
17503,3,2,478.91
17504,206,18,5623.58
17505,162,5,2023.03
17506,76,1,302.2
17507,262,2,574.73
17508,281,8,3128.94
17509,58,8,6083.64
17510,25,2,461.34
17511,3,52,23335.98
17512,51,14,3109.76
17513,72,3,735.0
17514,128,2,505.0
17515,31,9,855.03
17516,15,6,809.4300000000001
17517,309,1,128.44
17518,426,2,269.1
17519,17,15,2989.5
17520,54,1,441.29
17521,30,5,1154.99
17522,2,5,649.76
17523,11,2,263.43
17524,361,3,469.1
17525,360,3,641.1
17526,5,9,1015.07
17527,54,4,712.4200000000001
17528,1,8,2755.06
17529,610,2,1025.95
17530,1,12,2426.96
17531,190,3,1024.34
17532,386,1,65.34
17533,435,1,34.8
17534,54,5,1523.93
17535,280,1,164.4
17536,421,2,158.38
17537,30,2,777.16
17538,26,1,92.66
17539,628,3,946.59
17540,25,6,1556.6000000000001
17541,510,1,80.06
17542,270,3,311.65
17543,550,1,111.55
17544,390,3,679.07
17545,43,6,856.78
17547,376,2,497.25
17548,234,4,686.26
17549,24,2,16.439999999999998
17550,197,9,1622.71
17551,359,1,281.84
17552,60,11,2447.91
17554,1,5,1220.91
17555,20,5,1029.29
17556,206,2,210.72000000000003
17557,14,3,525.01
17558,393,1,44.52
17559,513,1,117.22
17560,155,7,713.72
17561,19,4,611.65
17562,14,7,1078.82
17563,578,2,379.63
17564,24,3,409.36
17565,587,1,115.38000000000001
17566,8,2,773.87
17567,7,9,3282.17
17568,633,1,374.45
17569,332,1,242.6
17571,50,4,1173.4
17572,71,10,580.11
17573,29,3,336.44
17574,243,1,155.8
17575,667,1,20.4
17576,8,40,6554.02
17577,645,2,348.75
17578,218,7,953.27
17579,5,4,629.13
17580,312,4,472.62
17581,1,42,13751.92
17582,236,5,624.0
17583,560,1,135.95
17584,7,6,2317.15
17585,109,7,1485.54
17586,619,1,167.4
17587,628,1,135.31
17588,100,6,1448.29
17589,60,18,11881.5
17590,2,3,1200.19
17591,73,8,1612.72
17592,739,1,148.3
17593,4,11,6635.6900000000005
17594,85,4,2380.68
17595,12,2,302.84000000000003
17596,23,13,2245.44
17597,214,5,2155.27
17598,381,1,318.18
17599,478,1,52.05
17600,18,1,115.68
17601,239,2,302.21999999999997
17602,2,14,6208.58
17603,78,4,1442.74
17604,217,6,852.9
17605,590,1,92.75
17606,737,1,87.30000000000001
17607,376,1,308.31
17608,33,4,488.06
17609,41,11,1529.61
17610,540,5,1325.14
17611,7,28,7100.9
17612,53,18,4445.28
17613,23,14,3922.42
17614,57,1,346.72
17615,130,6,504.85
17617,559,1,385.19
17618,6,11,3115.2200000000003
17619,312,1,198.47
17620,60,1,47.44
17621,21,6,1617.24
17622,598,2,908.8100000000001
17623,33,7,1469.97
17624,15,4,1394.48
17625,18,8,5405.99
17626,603,1,234.1
17627,479,1,67.30000000000001
17628,81,1,75.75
17629,6,10,1940.27
17630,170,2,219.39999999999998
17631,2,7,884.25
17633,31,7,1810.44
17634,36,9,1588.89
17635,424,3,1023.6
17636,19,1,285.56
17637,31,2,464.51
17639,276,6,459.92
17640,87,6,1247.64
17642,120,5,1622.45
17643,373,2,348.15000000000003
17644,1,20,5048.28
17646,219,12,2765.77
17647,65,3,191.01
17648,61,4,1609.47
17649,138,3,1386.49
17650,21,1,166.08
17651,12,16,5122.85
17652,25,12,4274.92
17653,38,3,531.22
17654,277,1,80.65
17655,11,9,1629.98
17656,73,5,1177.25
17657,430,1,126.0
17658,26,2,200.22
17659,17,14,2888.19
17660,141,2,313.82
17662,662,2,261.12
17663,26,16,3666.92
17664,19,4,1070.38
17665,493,1,260.7
17666,4,5,427.98
17667,66,9,3244.02
17668,1,2,145.25
17669,43,10,2036.15
17670,228,1,173.9
17671,16,5,1509.29
17672,50,6,3932.01
17673,2,12,3205.09
17674,74,2,271.32
17675,1,68,23549.55
17676,4,10,2299.3
17677,2,43,9255.08
17678,264,2,521.61
17679,53,7,2278.02
17680,24,3,304.7
17681,629,3,295.4
17682,10,11,3785.79
17683,386,3,611.79
17684,44,1,201.01
17685,17,12,3870.36
17686,7,9,6155.63
17687,421,1,381.68
17688,394,1,256.5
17689,388,2,310.78
17690,30,20,4837.08
17691,358,4,521.85
17692,127,12,2646.53
17693,137,1,166.47
17694,142,3,970.39
17695,132,5,1043.84
17696,38,27,5535.67
17697,236,1,298.25
17698,261,1,154.95
17699,477,2,266.05
17700,17,14,5109.31
17701,253,1,193.65
17702,30,6,2207.11
17703,35,4,1071.44
17704,169,2,729.99
17705,3,11,1699.42
17706,4,31,13307.76
17707,185,8,282.90000000000003
17708,188,4,824.6800000000001
17709,170,5,425.61
17710,424,1,200.36
17711,11,2,369.8
17712,45,1,403.21
17713,382,4,1049.04
17714,321,5,1112.67
17716,29,21,10494.16
17717,421,1,261.62
17718,232,2,361.48
17719,38,15,3669.72
17720,26,10,1946.8899999999999
17721,659,1,307.21000000000004
17722,96,5,2420.44
17723,173,2,163.9
17724,71,3,820.2
17725,16,11,2946.2799999999997
17726,395,7,993.91
17727,15,1,923.35
17728,4,5,3682.18
17729,596,1,421.7
17730,3,19,5645.6
17731,79,6,1292.24
17732,373,8,1661.97
17733,39,2,471.63
17734,54,6,1202.0
17735,2,26,15130.550000000001
17736,9,2,215.59
17737,9,2,137.64000000000001
17738,19,13,3388.82
17739,12,18,6602.47
17740,431,3,148.5
17741,407,2,69.9
17742,113,11,1102.5800000000002
17744,4,7,1849.0
17745,478,2,314.69
17746,240,4,483.12
17747,113,1,71.4
17748,527,1,204.65
17749,178,3,742.71
17750,5,9,1109.66
17751,421,1,122.69
17753,464,4,346.26
17754,1,12,2366.26
17756,376,3,627.24
17757,1,56,6826.4800000000005
17758,19,12,4282.51
17759,17,5,1009.82
17760,22,6,494.43
17761,33,1,285.64
17762,456,1,117.15
17763,263,4,76.2
17764,51,5,1302.42
17765,159,4,359.05
17766,381,2,265.81
17767,15,2,404.8
17768,8,6,2193.9900000000002
17769,13,17,5640.49
17770,199,3,286.57
17771,57,4,301.51
17772,11,3,267.15
17773,514,2,517.17
17774,97,9,2595.87
17775,255,1,56.4
17776,387,2,266.66
17777,25,3,629.11
17778,662,1,72.9
17779,21,3,494.86
17780,667,3,294.96
17781,159,1,62.17
17782,383,2,577.74
17783,72,3,357.96
17784,550,1,84.99
17785,53,3,301.93
17786,85,2,226.78
17787,153,4,1630.29
17788,130,1,8.2
17789,281,2,345.9
17790,27,20,2310.81
17791,30,1,106.1
17792,467,2,300.8
17793,25,1,162.37
17794,687,2,147.3
17795,180,2,311.48
17796,40,7,1000.74
17797,22,8,1727.42
17798,582,1,178.07
17799,22,19,5271.52
17800,37,9,952.36
17801,451,3,726.35
17802,82,10,4138.83
17803,392,1,171.91
17804,376,3,333.89
17805,74,1,211.83
17806,11,1,445.11
17807,395,3,379.37
17808,549,3,159.95
17809,16,11,2358.4500000000003
17810,669,2,283.66
17811,4,47,7082.06
17812,13,7,706.99
17813,14,5,1156.17
17814,375,2,1308.4
17815,393,1,199.2
17816,37,6,96.11
17817,4,5,498.45
17818,738,1,124.78
17819,72,10,1093.23
17820,374,1,106.24
17821,406,1,258.3
17822,420,5,1201.89
17823,421,2,380.45
17824,51,1,235.84
17825,599,4,449.36
17826,374,1,125.39
17827,5,6,2133.9
17828,23,4,902.02
17829,299,4,3824.12
17830,2,3,200.75
17831,33,1,35.400000000000006
17832,50,1,148.53
17833,723,1,320.56
17834,415,2,329.17
17835,3,3,279.54
17836,47,1,110.21000000000001
17837,42,8,1086.58
17838,27,12,3913.34
17839,42,1,318.15
17840,444,1,165.95
17841,2,208,52017.77
17842,602,1,282.39000000000004
17843,303,2,293.55
17844,107,1,51.559999999999995
17845,555,4,500.95000000000005
17847,516,2,112.69000000000001
17848,148,21,989.42
17849,264,6,290.16
17850,372,155,47654.82
17851,422,6,1268.35
17852,12,5,647.86
17853,407,3,1240.89
17854,185,6,743.88
17855,373,1,199.02
17856,233,2,131.0
17857,358,1,5.5
17858,6,23,5124.05
17859,305,1,118.52000000000001
17860,369,4,571.7
17861,3,18,3622.0099999999998
17862,324,4,934.44
17863,59,12,4380.94
17864,13,5,798.99
17865,31,43,17797.44
17866,143,3,586.3
17867,30,10,417.24
17868,386,1,207.25
17869,107,7,415.21
17870,2,11,1296.07
17871,205,5,730.91
17872,382,1,160.26999999999998
17873,80,17,4212.71
17874,185,6,527.07
17875,688,1,167.1
17877,170,1,158.01
17878,44,3,1148.64
17879,174,1,154.67
17880,365,3,753.82
17881,304,1,133.35000000000002
17882,379,2,230.26
17883,3,7,669.12
17884,4,19,2216.94
17885,12,1,139.59
17886,32,6,733.41
17887,129,1,47.05
17888,60,21,1251.99
17889,212,7,655.87
17890,323,2,508.57
17891,162,1,203.85999999999999
17892,57,2,121.1
17893,225,1,66.31
17894,72,17,2002.88
17895,44,1,80.36
17897,173,9,1213.2
17898,85,4,206.91
17899,159,1,94.34
17900,190,2,97.19999999999999
17901,29,2,71.78
17902,547,1,108.03999999999999
17903,394,1,331.74
17904,21,1,91.62
17905,157,12,873.49
17906,247,1,55.95
17907,641,1,80.08000000000001
17908,374,5,902.03
17909,737,1,77.4
17910,726,1,245.8
17911,9,1,294.35
17912,310,6,258.67
17913,59,14,3057.19
17914,4,1,230.68
17915,551,1,163.85
17916,629,2,22.99
17917,45,3,318.08
17918,501,3,266.28
17919,88,2,817.8
17920,4,54,12612.69
17921,64,10,2049.61
17922,543,1,146.0
17924,12,5,814.98
17926,133,5,848.33
17927,722,1,294.0
17928,45,3,201.76000000000002
17929,309,2,305.20000000000005
17930,36,12,1597.12
17931,134,14,2316.35
17932,29,3,1188.92
17933,632,1,114.69
17934,59,2,635.58
17935,138,6,411.24
17936,5,1,327.53
17937,9,4,172.5
17938,420,1,128.39000000000001
17939,160,1,99.14
17942,8,1,1.9
17944,423,1,67.04
17945,697,3,279.1
17946,233,2,79.78
17947,37,1,136.68
17949,8,5,351.9
17950,72,7,814.64
17951,40,4,526.98
17952,378,4,476.31
17953,540,1,133.67000000000002
17954,5,18,3359.37
17955,220,3,80.6
17957,66,1,96.25
17958,117,2,292.48
17960,171,3,127.13000000000001
17961,21,94,2195.29
17962,142,4,601.96
17963,471,4,451.51
17964,32,2,326.25
17965,38,29,5847.86
17966,151,6,519.8
17967,372,2,185.62
17968,374,4,442.09
17969,166,20,1461.18
17970,211,1,279.33
17971,548,1,146.04
17972,242,1,96.54
17973,52,1,299.48
17974,25,6,1542.78
17975,15,24,5727.82
17976,372,1,282.64
17977,29,2,839.32
17978,365,4,506.86
17979,36,4,576.43
17980,166,4,403.92
17981,411,1,160.01999999999998
17982,681,1,127.74000000000001
17983,395,1,116.76
17984,145,5,968.69
17985,22,1,571.35
17986,56,1,20.8
17987,185,5,689.4399999999999
17988,12,14,341.79
17989,379,1,185.85
17990,237,6,1482.6100000000001
17991,225,3,232.15
17992,389,1,225.33
17993,617,1,213.24
17994,122,11,1723.75
17995,282,3,338.38
17996,380,3,278.71
17997,74,8,1264.1
17998,380,3,313.3
17999,37,3,465.86
18000,564,1,29.299999999999997
18001,12,5,635.42
18002,376,4,159.57
18003,376,1,221.15
18004,362,1,112.37
18005,4,2,163.02
18006,23,4,576.49
18007,393,1,189.77
18008,70,12,599.17
18009,235,8,1657.68
18010,257,1,61.6
18011,373,2,275.64
18012,723,1,53.65
18013,155,2,129.81
18014,28,1,146.32
18015,4,1,120.03
18016,32,7,1390.8
18018,108,4,92.94
18019,52,1,28.5
18020,544,1,166.03
18021,510,2,175.76
18022,36,5,1328.27
18024,153,1,67.63
18025,380,6,939.89
18026,501,2,85.35
18027,99,1,115.31
18028,583,1,110.45000000000002
18029,642,1,240.45
18030,4,2,35.45
18031,379,1,418.59
18032,334,1,73.5
18033,65,1,71.82
18034,22,3,632.28
18035,36,3,240.92999999999998
18036,32,11,1182.74
18037,154,13,82.22
18038,556,1,113.58
18039,374,4,404.37
18040,19,2,340.20000000000005
18041,12,37,5311.51
18042,54,2,179.6
18043,25,3,426.59000000000003
18044,4,18,2225.16
18045,45,1,145.09
18046,650,1,104.48
18047,381,2,215.79
18048,203,3,295.91
18049,437,2,454.77000000000004
18050,359,2,364.2
18051,634,7,1207.52
18053,71,2,524.22
18054,393,1,176.5
18055,7,13,7486.09
18056,288,2,484.65
18057,393,3,715.22
18058,10,3,171.66
18059,23,3,290.56
18060,408,2,935.96
18061,22,27,2376.94
18062,173,6,962.0
18063,391,2,186.60000000000002
18064,133,8,996.69
18065,6,27,4357.4800000000005
18066,75,3,1148.1000000000001
18067,40,1,319.03
18069,26,10,4004.01
18070,669,1,314.1
18071,258,6,1073.33
18072,186,1,247.44
18073,114,11,707.6
18074,374,2,618.49
18075,23,20,4848.6900000000005
18076,380,1,68.45
18077,8,18,3885.89
18078,217,4,503.6
18079,45,4,708.87
18081,36,3,290.58000000000004
18082,26,1,562.88
18083,398,1,299.99
18084,383,1,50.25000000000001
18085,330,4,1341.8500000000001
18086,274,1,101.34
18087,380,12,1675.26
18088,61,1,132.03
18089,447,1,248.0
18090,422,1,220.65
18091,593,1,230.0
18092,2,16,4783.3
18093,120,3,533.6
18094,82,11,3692.64
18095,313,4,614.76
18096,12,6,1371.39
18097,8,11,3303.54
18098,396,1,414.69
18099,127,1,160.35999999999999
18100,550,1,372.49
18101,11,5,529.41
18102,1,23,6911.04
18103,549,1,27.75
18104,37,1,424.64
18105,38,1,103.53
18106,330,6,1072.96
18107,442,1,116.03999999999999
18108,254,3,661.71
18109,2,38,4515.91
18110,20,2,358.48
18111,589,1,315.8
18112,12,4,525.04
18114,290,1,137.9
18115,698,1,9.700000000000001
18116,68,13,1662.26
18117,26,1,220.67
18118,11,29,5165.3
18119,368,1,140.09
18120,214,1,75.35
18121,149,2,615.8
18122,8,6,1609.6200000000001
18123,24,3,440.51
18124,472,1,102.65
18125,30,4,1024.07
18126,61,1,192.67000000000002
18127,19,4,446.24
18128,537,1,367.88
18129,243,1,99.80000000000001
18130,15,3,941.16
18131,632,1,39.599999999999994
18132,504,1,211.63
18134,598,2,341.85
18135,29,8,358.52
18136,63,5,1524.8600000000001
18137,551,2,104.84
18138,295,1,67.80000000000001
18139,18,6,3112.86
18140,474,1,481.15
18141,402,2,765.1600000000001
18142,216,1,134.4
18143,117,2,895.8100000000001
18144,31,17,1989.0600000000002
18145,13,11,4904.54
18146,141,2,160.35000000000002
18147,46,2,147.83999999999997
18148,647,1,112.85000000000001
18149,51,7,1196.28
18150,32,3,566.58
18151,135,5,1637.24
18152,646,1,336.64
18153,659,1,246.22
18154,3,5,695.99
18155,75,3,351.46
18156,13,2,639.19
18157,571,1,176.79
18158,9,2,453.4
18159,301,1,257.25
18160,57,3,823.13
18161,15,6,1452.98
18162,732,1,348.83
18163,584,1,483.85
18164,37,1,337.40000000000003
18165,177,1,177.66
18166,624,1,175.5
18167,23,3,1259.46
18168,176,16,2600.0
18169,61,1,151.65
18170,33,9,1946.8500000000001
18171,59,9,1220.13
18172,31,45,10208.41
18173,87,5,1077.48
18175,676,1,150.6
18176,358,1,419.05
18177,31,9,1994.92
18178,129,11,5528.02
18179,9,6,1520.6200000000001
18180,5,6,1637.38
18181,24,5,1022.19
18182,463,1,277.45
18183,227,2,512.87
18185,249,1,214.25
18186,723,1,102.9
18187,632,1,630.44
18188,15,6,2441.27
18189,78,3,1190.91
18190,192,5,653.32
18191,262,2,327.79999999999995
18192,72,1,698.82
18193,165,3,1019.0600000000001
18194,680,1,113.4
18195,387,1,101.16
18196,95,4,1261.89
18197,576,1,203.1
18198,4,16,2018.14
18199,684,1,249.25000000000003
18200,106,1,150.35
18201,723,1,332.88
18202,200,3,1058.99
18203,157,4,270.17
18204,71,3,1655.2
18205,36,2,408.86
18206,553,1,314.65999999999997
18207,499,1,509.62
18208,566,1,137.28
18209,29,1,139.10000000000002
18210,2,7,2038.73
18211,26,5,515.0699999999999
18212,326,2,357.27
18213,237,1,232.48000000000002
18214,531,4,365.14
18215,89,5,2012.29
18216,31,1,360.85
18217,29,4,686.32
18218,211,4,575.96
18219,3,17,2579.0
18220,445,4,276.71000000000004
18221,22,6,1284.4
18222,93,1,333.87
18223,5,26,11266.550000000001
18224,264,1,158.95000000000002
18225,3,26,8987.14
18226,44,26,8988.54
18227,218,1,30.0
18228,57,2,760.0
18229,12,26,5201.11
18230,9,9,3381.76
18231,192,27,4432.68
18232,82,4,533.57
18234,552,1,137.1
18235,72,3,1477.78
18236,30,12,1516.45
18237,3,5,819.5699999999999
18238,515,1,255.02
18239,219,6,1591.51
18240,46,1,125.58000000000001
18241,10,21,2600.94
18242,72,8,2768.36
18243,414,1,452.18
18244,431,1,265.84
18245,7,20,5703.84
18246,233,1,29.5
18247,415,3,557.53
18248,123,2,599.84
18249,17,1,81.66
18250,310,1,270.62
18251,718,1,90.0
18252,51,7,1127.32
18253,643,1,144.72
18254,581,1,267.9
18255,89,2,303.15
18256,388,1,96.84
18257,39,12,3967.1
18258,464,4,357.95
18259,25,7,3700.7000000000003
18260,173,22,6760.1900000000005
18261,43,2,314.29
18262,140,3,549.7
18263,26,3,1042.4
18264,499,1,457.20000000000005
18265,72,2,609.11
18266,434,1,251.1
18267,673,1,269.37
18268,591,5,1337.23
18269,366,1,168.6
18270,38,3,406.3
18271,610,2,473.8
18272,3,9,3916.46
18273,2,2,102.0
18274,30,1,163.17
18275,578,2,603.85
18276,44,6,1350.99
18277,58,5,974.5500000000001
18278,74,2,384.35
18279,519,1,64.6
18280,278,2,401.15000000000003
18281,181,2,167.24
18282,8,2,113.13000000000001
18283,4,22,2511.25
18284,432,1,286.88
18285,661,1,93.2
18286,477,2,1051.57
18287,43,7,2229.8
